cid,comment,reply_cid,reply_id,reply_text,"cid,comment","cid,comment,""cid,comment"""
7303013904544039685,terimakasih ilmunya bang 🙏🙏🙏🥰🥰,7.303038400054609e+18,7303013904544039685,Siap,,
7303005905841373957,betul bang Indra,7.303038436852041e+18,7303005905841373957,Yess,,
7302781684054622982,sukses sehat berkah selalu Bang,7.30278177096496e+18,7302781684054622982,Thx,,
7302711032991023877,cara gabungnya gimn,7.302711170797225e+18,7302711032991023877,Japri aja via dm,,
7299008136492696325,mantaaaaaaaap,7.29904948409603e+18,7299008136492696325,🙏🙏,,
7298997673234449158,Betuul,7.299049458728633e+18,7298997673234449158,👍👍,,
7298973686102917894,dimana bs mendapatkan panduan mencari prospek di online coach? mohon arahannya?,7.299049703529399e+18,7298973686102917894,"Gabung aja Kelas Online ELP, japri via DM jika minat",,
7302311862636495621,"bisa bang, siaaap bang indra",7.302312639869568e+18,7302311862636495621,Kerenn,,
7300891348587791109,sipp,7.300902446468302e+18,7300891348587791109,😁😁,,
7300890699485266693,mantap,7.300902439933953e+18,7300890699485266693,😁😁😁,,
7300074853855265542,mantap bang,7.300076641198802e+18,7300074853855265542,👍👍👍,,
7299802109603447557,keren ilmu kak,7.299911736466359e+18,7299802109603447557,👍👍👍,,
7299748285223961350,ya coach lebih luas utk dapat daftar nama.,7.299911955166365e+18,7299748285223961350,Mantapp bu,,
7299710457005425416,"asaalamu, alaikum bang indra klo pengen cepat kloseng bang gmn crnya salam sukset sehat ky berkah",7.299721520892495e+18,7299710457005425416,Yess,,
7299585711240512261,dahsyat bang Indra 👍👍saya banyak belajar terima kasih ilmunya 🙏🙏🙏,7.299585844259767e+18,7299585711240512261,Yess,,
7299455217295180549,trims't coach ilmunya,7.299456030211081e+18,7299455217295180549,👍👍👍,,
7299450630375555845,Semangat pagi 😍💪,,,,,
Mantab Coach 🙏👍☺️😍🥰,7299450734783775493,7.299450630375556e+18,👍👍👍,,,
7299441743224750853,🥰🥰🥰,7.299442620450866e+18,7299441743224750853,🥰🥰,,
7299352557695763206,betulll bingit,7.299360292868244e+18,7299352557695763206,Yess,,
7299291836468118277,keren,7.299292972486575e+18,7299291836468118277,Yesss,,
7299280397580518149,yes saya udah buktikan fuul online,7.299290022648858e+18,7299280397580518149,Mantap,,
7299258218554508037,Mantaaap Bang 👍💪🤓☕,7.299290017901446e+18,7299258218554508037,Sip,,
7299230631384318726,😁,7.299290167670834e+18,7299230631384318726,😁,,
7299222898497323782,😳,7.299290145584236e+18,7299222898497323782,😁,,
7299158231141958406,🥰🥰🥰🥰🥰🥰🥰🥰🥰,7.299294974436394e+18,7299158231141958406,🥰🥰,,
7299118935189275398,mantap pak,7.299290334343742e+18,7299118935189275398,Siap,,
7299110207891899141,"ya bener, pas cosingin caranya",7.2991103086467e+18,7299110207891899141,😁😁,,
7299105132481561350,bgmn caranya pak,7.29910524604598e+18,7299105132481561350,Cara apa?,,
7299104720537420550,kalau offline ikutnya gimana ??,7.299105142590113e+18,7299104720537420550,Japri aja via dm,,
7299077487362589445,keren nnnnnn,7.299078075068876e+18,7299077487362589445,😁😁,,
7299068960280380166,mntap saya dah membuktikan nya,7.299078110460708e+18,7299068960280380166,Mantapp,,
7316193061875303173,How to join,7.387662150213371e+18,7316193061875303173,I'm also new but I can refer to you the expert helping me if you don't mind,,
7316193061875303173,How to join,7.383780237740066e+18,7316193061875303173,"Simple tutorial on opening a shop, first-hand source of goods, drop shipping, follow me by private message",,
7316193061875303173,How to join,7.380558644851197e+18,7316193061875303173,اگر کوئی بہن یا بھائی گھر بیٹھے E. Commerce کرنا چاہتا ہے تو وہ مجھ سے رابطہ کرے... شکریہ 🥰🥰,,
7315437012798276358,bhai Kitna din ma Shopify store per work aa ta ha agar new store start karaa,7.385433596470134e+18,7315437012798276358,@Adnan Abbasi Hasilpur 💞123:watsapp namber03166820285,,
7315437012798276358,bhai Kitna din ma Shopify store per work aa ta ha agar new store start karaa,7.380558627046868e+18,7315437012798276358,اگر کوئی بہن یا بھائی گھر بیٹھے E. Commerce کرنا چاہتا ہے تو وہ مجھ سے رابطہ کرے... شکریہ 🥰🥰,,
7314241823818875653,byai shopify ki investment bata dein,7.378435595573986e+18,7314241823818875653,Inbox for details,,
7353049484753306374,kia investment ha,7.378435627195663e+18,7353049484753306374,Inbox for details,,
7299384151940449029,i want to join,7.299405683337709e+18,7299384151940449029,Whatsapp link in Bio,,
7299384151940449029,i want to join,7.29940049458956e+18,7299384151940449029,Come inbox,,
7299354158724596486,bahi mujay be sekha do 🥲,7.299365529729664e+18,7299354158724596486,link in Bio,,
7299354158724596486,bahi mujay be sekha do 🥲,7.299366161513547e+18,7299354158724596486,YouTube ma sir?,,
7299354158724596486,bahi mujay be sekha do 🥲,7.299390079771182e+18,7299354158724596486,whatsaoo,,
7299354158724596486,bahi mujay be sekha do 🥲,7.315024058214041e+18,7299354158724596486,Link kaha hai,,
7299354158724596486,bahi mujay be sekha do 🥲,7.312434563169584e+18,7299354158724596486,We provide 90% accurate trading signals you just need to follow our trading signals to make huge profit. We will guide u with each and everything.,,
7299354158724596486,bahi mujay be sekha do 🥲,7.312467386573506e+18,7299354158724596486,interested but no fees plz,,
7299383241570583302,age limit??,7.299405760256525e+18,7299383241570583302,no limit,,
7299383241570583302,age limit??,7.309012723349063e+18,7299383241570583302,yr group mein to join kro🥺,,
7299383241570583302,age limit??,7.309778188761204e+18,7299383241570583302,please tell me,,
7299383241570583302,age limit??,7.299542756014343e+18,7299383241570583302,no age limit in dropshipping business,,
7299383241570583302,age limit??,7.299632304074294e+18,7299383241570583302,so how can I do it ?,,
7299383241570583302,age limit??,7.299700315011237e+18,7299383241570583302,sure dm I will guild you,,
7305128523419878145,interested,7.313171383855891e+18,7305128523419878145,Com inbox,,
7316034442009592582,Bhai course available hain ap ka pass,7.365210126003734e+18,7316034442009592582,mere pass he,,
7315463766291038981,l am interested,7.33763517554947e+18,7315463766291038981,come inbox,,
7313993200690692869,sir ma interested hon,7.3784356732146e+18,7313993200690692869,Inbox for details,,
7300510213244306182,please detail me dear,7.358095419358758e+18,7300510213244306182,Come i will sell you cource,,
7300510213244306182,please detail me dear,7.300631139419751e+18,7300510213244306182,kindly dm,,
7315815559689044742,I am intrested,7.337635135422023e+18,7315815559689044742,come inbox,,
7305739469662372613,I am interested tell me more about this,7.313171324770977e+18,7305739469662372613,Com inbox,,
7315795331118842625,How can we start this plzz?,7.31638462165559e+18,7315795331118842625,dm me now for tips on how to get started,,
7315795331118842625,How can we start this plzz?,7.316389534835443e+18,7315795331118842625,But how ???🥺,,
7300512044700271366,yes,7.337637712323364e+18,7300512044700271366,come,,
7314730016469910277,i want to join,7.358095336651621e+18,7314730016469910277,Come i will sell you courses,,
7314730016469910277,i want to join,7.337637530147751e+18,7314730016469910277,come inbox,,
7299404917563196165,I want join,7.299405694229399e+18,7299404917563196165,Link in Bio Whatsapo join,,
7299404917563196165,I want join,7.305670436024272e+18,7299404917563196165,bio me link ni hy,,
7299404917563196165,I want join,7.31176691959251e+18,7299404917563196165,bio mA link ne ha,,
7299404917563196165,I want join,7.312295639369778e+18,7299404917563196165,ok,,
7299404917563196165,I want join,7.314236514116273e+18,7299404917563196165,investment kitni ha??,,
7299404917563196165,I want join,7.314741316234429e+18,7299404917563196165,Whatsapp join,,
7308216493721797382,how can i start it,7.337637600565822e+18,7308216493721797382,come inbox,,
7308216493721797382,how can i start it,7.347661872717956e+18,7308216493721797382,sorry sir for late reply how can i contact you,,
7300511090907120389,I want to learn this course,7.315401577739732e+18,7300511090907120389,DM,,
7300511090907120389,I want to learn this course,7.358095401318893e+18,7300511090907120389,Come i will sell you cource,,
7314903499476943622,I want to learn,7.315401802337191e+18,7314903499476943622,Dm,,
7314686932570424070,I am interested,7.358095356586837e+18,7314686932570424070,Come i will sell you cource,,
7314686932570424070,I am interested,7.337635120138061e+18,7314686932570424070,come inbox,,
7307091608792777474,How I can join,7.337637416889517e+18,7307091608792777474,come inbox,,
7307091608792777474,How I can join,7.337705700703553e+18,7307091608792777474,Num,,
7307091608792777474,How I can join,7.337724865997309e+18,7307091608792777474,inbox miy msg kriey,,
7315497865131983634,Where how,7.337637362899961e+18,7315497865131983634,come inbox,,
7315003945330672389,i am interested to online working,7.358095104270026e+18,7315003945330672389,Come i will sell you all cource,,
7315003945330672389,i am interested to online working,7.315401675445896e+18,7315003945330672389,dm,,
7315791214140949253,I am interested,7.337637385918432e+18,7315791214140949253,come inbox,,
7315791214140949253,I am interested,7.338109048095458e+18,7315791214140949253,tell me details,,
7315791214140949253,I am interested,7.338118585871402e+18,7315791214140949253,come inbox,,
7315791214140949253,I am interested,7.338299892399752e+18,7315791214140949253,ap ka pas message hi nahi Snd ho rha ha,,
7315791214140949253,I am interested,7.338380350714168e+18,7315791214140949253,check NBR in bio and contact on what's app,,
7315054585596674821,Bhai Jan Link Nhi hai Bio ma please 🙏 Guide Kary please 🙏,7.337637432919508e+18,7315054585596674821,come inbox,,
7314997765251285765,interested bro,7.358095274096674e+18,7314997765251285765,Come i will sell you cource,,
7314997765251285765,interested bro,7.315401710431553e+18,7314997765251285765,dm,,
7299384272488858373,mujhay sikhna hey,7.299405768864581e+18,7299384272488858373,link in bio joinnow,,
7299384272488858373,mujhay sikhna hey,7.312434587702806e+18,7299384272488858373,We provide 90% accurate trading signals you just need to follow our trading signals to make huge profit. We will guide u with each and everything.,,
7299384272488858373,mujhay sikhna hey,7.299405979388364e+18,7299384272488858373,no bio yet,,
7314994153786884870,bro I am interested please kindly gaide me,7.315401682165827e+18,7314994153786884870,DM,,
7314994153786884870,bro I am interested please kindly gaide me,7.358095283261556e+18,7314994153786884870,Come i will sell you cource,,
7311311219485901574,bro I am interested in online earning♥️,7.315401514695984e+18,7311311219485901574,dm,,
7311311219485901574,bro I am interested in online earning♥️,7.3131712073313e+18,7311311219485901574,Com inbox,,
7315147012949148422,Plzz Bhai Help Me,7.31540167544742e+18,7315147012949148422,DM,,
7317441501372596997,how much investment,7.337635126896133e+18,7317441501372596997,come inbox,,
7315047464330511110,Plzzzz i want to learn,7.31540158307587e+18,7315047464330511110,DM,,
7315047464330511110,Plzzzz i want to learn,7.337637450359866e+18,7315047464330511110,come inbox,,
7314951571929072389,interested! can you guide me?,7.31540181859854e+18,7314951571929072389,Dm,,
7314951571929072389,interested! can you guide me?,7.358095309606127e+18,7314951571929072389,Come i will sell you cource,,
7315021709530219270,I'm interested,7.315401738994796e+18,7315021709530219270,DM,,
7305339892006093574,i want to join,7.337637670136645e+18,7305339892006093574,come inbox,,
7299390310349996805,how you do,7.299405766950536e+18,7299390310349996805,link in bio join now,,
7299390310349996805,how you do,7.312434573295126e+18,7299390310349996805,We provide 90% accurate trading signals you just need to follow our trading signals to make huge profit. We will guide u with each and everything.,,
7299390310349996805,how you do,7.299458732282037e+18,7299390310349996805,not working,,
7307332315435696901,I intrest,7.315401445180016e+18,7307332315435696901,dm,,
7307332315435696901,I intrest,7.313171412876658e+18,7307332315435696901,Com inbox,,
7315081605168792325,I want to join🙂,7.337637494520989e+18,7315081605168792325,come inbox,,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.327329302642935e+18,7327270311258653445,no va en sentido de que nadie estudie sino el que quiere emprender tiene que invertir tiempo y dinero como una universidad,,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.327355746407843e+18,7327270311258653445,"así es , eso es lo que está diciendo, no que es mala la universidad",,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.327667495274989e+18,7327270311258653445,Hasta los médicos listos terminan invirtiendo en clínicas y no dejan de lado el echo de volverse buenos médicos,,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.330193476843718e+18,7327270311258653445,"sin empresarios no habría economía para pagar nada de lo que me mencionas, las empresas son la base de la economía",,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.33099218215248e+18,7327270311258653445,"Están hablando de emprendedores, no de trabajos comunes",,
7327270311258653445,"baby entonces como vamos a tener médicos , abogados ingenieros",7.329321658991871e+18,7327270311258653445,es que de haber hay pero pon que de 100 estudiantes solo 8 o 10 son los que trabajan como médicos *reales,,
7299776737319486240,Y tu facturas 10 millones al año?,7.326973810601674e+18,7299776737319486240,20,,
7299776737319486240,Y tu facturas 10 millones al año?,7.30002582157779e+18,7299776737319486240,Este hombre yo lo veo por su sinceridad,,
7299776737319486240,Y tu facturas 10 millones al año?,7.328608016146744e+18,7299776737319486240,si,,
7299776737319486240,Y tu facturas 10 millones al año?,7.330992301400294e+18,7299776737319486240,Uf mucho más que eso,,
7299776737319486240,Y tu facturas 10 millones al año?,7.33031856055419e+18,7299776737319486240,Y tu cuanto facturas?,,
7299776737319486240,Y tu facturas 10 millones al año?,7.300012786619549e+18,7299776737319486240,6 o 7 creo que facturó el año pasado,,
7327716774161089285,$2000 sera en España 😅 en LATAM tengo 18 años de experiencia soy ing. con master y no paso de $1400,7.328483309724878e+18,7327716774161089285,y no esta decente 1400 dolares al mes en LATAM?,,
7327716774161089285,$2000 sera en España 😅 en LATAM tengo 18 años de experiencia soy ing. con master y no paso de $1400,7.328483538222269e+18,7327716774161089285,Por la cantidad de años de experiencia y titulos. $1400 no es nada.,,
7327716774161089285,$2000 sera en España 😅 en LATAM tengo 18 años de experiencia soy ing. con master y no paso de $1400,7.328515850780575e+18,7327716774161089285,1400€ después de 5 años de Carrera crees que es dinero?,,
7327716774161089285,$2000 sera en España 😅 en LATAM tengo 18 años de experiencia soy ing. con master y no paso de $1400,7.331167605942158e+18,7327716774161089285,va que haces con todo ese dinero yo apenas gano 500,,
7327243800210899717,"nunca es lo mismo el conocimiento no tiene valor,",7.328144210112857e+18,7327243800210899717,Si el conocimiento no tuviera valor las universidades fueran gratis bro,,
7327243800210899717,"nunca es lo mismo el conocimiento no tiene valor,",7.32731042037149e+18,7327243800210899717,pero estudias para tener éxito,,
7327293661388882693,$2000 al mes? Eso en mi país es un sueño.,7.330992617813362e+18,7327293661388882693,Es muuuuuy poco,,
7327293661388882693,$2000 al mes? Eso en mi país es un sueño.,7.331112100078994e+18,7327293661388882693,¡Imagínese!,,
7329362039930602245,"Yo invertir, y me va relativamente bien...😁",,,,,
"Sin miedo al existo, porque el miedo no factura...😉",7329688347840316166,7.329362039930602e+18,en que inviertes?,,,
7329362039930602245,"Yo invertir, y me va relativamente bien...😁",,,,,
"Sin miedo al existo, porque el miedo no factura...😉",7329728237994984198,7.329362039930602e+18,"Estudio de marketing digital completo, y actualmente lo puedo trabajar. Aunque lo trabaje mientras estudiaba un poco.",,,
7327301536097977093,"Tienes razón, yo estudie y me encanta, pero no puedo hacer que mis ingresos aumenten. Me siento aveces un poco perdida, me encanta el emprendimiento.",7.329508659310314e+18,7327301536097977093,Emprende en algo que sea lo que estudiaste ya que es lo que te gusta,,
7329718618949829381,"Sabia que el algoritmo me iba a traer a el, vi un video que decía xq sus videos no son viral si son súper buenos.",7.346335238211569e+18,7329718618949829381,Yo quiero saber si tiene un podcasts,,
7299536453243372320,Hay metas que no solo consisten en ganar millones,7.299876822534227e+18,7299536453243372320,"se aplica a todo, no entendiste",,
7329980171866604294,es un curso piramidal?.?,7.330992356848289e+18,7329980171866604294,No,,
7327277019954463494,"Tuviste suerte hermano, eso es todo, no todos los negocios prosperan aunque le metas muchas ganas",7.330326321732421e+18,7327277019954463494,Y tampoco nadie te asegura un trabajo después de pasar 4 años estudiando,,
7299721693717676833,"sí lo entiendes,es la educación estándar y mediocre para que seamos empleados,es la carrera de la rata",7.328482973061236e+18,7299721693717676833,"igual vas a ser empleado, siempre vas a depender de alguien por mas que crees tu propio negocio",,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.374241231364556e+18,7373526221323666182,"Bro, podrias enseñarme, Me hace falta un guia",,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.375978650368312e+18,7373526221323666182,"Dale bro, déjame un mensaje al privado y te ayudo",,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.376678828690769e+18,7373526221323666182,Me explican como funciona(,,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.376693689680152e+18,7373526221323666182,"claro que si Kaori, dejame un mensaje al privado y te ayudo",,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.377031603249694e+18,7373526221323666182,ayúdame bro,,
7373526221323666182,"esa esss, hacer ecommerce lo mejor que me ha podiddo pasar",7.377451988651017e+18,7373526221323666182,Hola ayudame,,
7330829725676831493,como inicio?,7.343727637842675e+18,7330829725676831493,yo te enseño 😊,,
7330829725676831493,como inicio?,7.345942472818083e+18,7330829725676831493,Yo quiero,,
7330829725676831493,como inicio?,7.346087982569506e+18,7330829725676831493,hable al privado ya que no puedo enviarte mensajes,,
7330829725676831493,como inicio?,7.348834354930648e+18,7330829725676831493,Yo quiero aprender,,
7330829725676831493,como inicio?,7.348912709943002e+18,7330829725676831493,Háblame al privado,,
7330829725676831493,como inicio?,7.34891443277113e+18,7330829725676831493,No me deja,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.353127685675288e+18,7353077727148770054,has perdido?,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.373415397674714e+18,7353077727148770054,Lo mismo pregunto 😳?,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.372729712001648e+18,7353077727148770054,porque como asi,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.371904868988306e+18,7353077727148770054,eso es como multinivel porque siempre quieren ingresar personas verdad?,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.371904738470905e+18,7353077727148770054,me explicas amigo,,
7353077727148770054,yo he pedido mucho dinero en el e-comerce,7.353462176155747e+18,7353077727148770054,cómo vas a perderte,,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.346812878895728e+18,7330393931807441670,pudiste crear to tienda?,,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.346847221827175e+18,7330393931807441670,si,,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.346971119825536e+18,7330393931807441670,"tengo dudas, estoy en ese proceso. pero hay cosas que no entiendo. me podrías ayudar escríbeme al privado por fa.",,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.347111853603374e+18,7330393931807441670,tambien te abandonaron tambien me paso lo mismo segun la lider te ayuda pero al final no te da soluciones,,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.347188796515501e+18,7330393931807441670,si si puedes me ayudas por el privado ya tengo casi todo me falta algo que no entiendo pero no puedo decírtelo por aquí. espero tu mensaje por fa.,,
7330393931807441670,necesito ayuda como termino de crear mi tienda,7.354222958715962e+18,7330393931807441670,Y si creamos un grupo y nos ayudamos ? Estoy tbm en el proceso,,
7374965615763718918,yo quiero aprender o ganar $ y nadie me ayuda en como empezar,7.376693776528737e+18,7374965615763718918,"hermano te ayudo, dejame un mensaje al privado",,
7374965615763718918,yo quiero aprender o ganar $ y nadie me ayuda en como empezar,7.382758126304609e+18,7374965615763718918,muchas gracias ❤,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.307823601792189e+18,7305829577992307461,Hola bella Ingresa al link de mi perfil para ayudarte con ello 💐,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.307853764513383e+18,7305829577992307461,soy bello no bella 😎,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.308971428124329e+18,7305829577992307461,Me interesa 🤩,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.327689358289683e+18,7305829577992307461,Discúlpame Israel 🥰,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.327689531116455e+18,7305829577992307461,Escríbeme tú mensajito al link de mi perfil o al iG ☺️,,
7305829577992307461,donde estudiaste? donde me puedo matricular? porfa,7.349005643317233e+18,7305829577992307461,"ya te escribi, no tengo respuesta",,
7321731909984224006,eso es contra entrega ?,,,,,
para Provincia como sería,7327690644414956294,7.321731909984224e+18,"Se cuenta con aliados drop cod para provincia a todo el Peru , este proveedor cuenta con toda la logística para hacer las entregas en provincias",,,
7321731909984224006,eso es contra entrega ?,,,,,
para Provincia como sería,7334950033940611845,7.321731909984224e+18,"Lo puedes hacer con Rocketfy , te ofrece proveedores , y pago contra entrega con Urbano",,,
7321731909984224006,eso es contra entrega ?,,,,,
para Provincia como sería,7347010043324351238,7.321731909984224e+18,Cómo puedo acceder ?,,,
7321731909984224006,eso es contra entrega ?,,,,,
para Provincia como sería,7352970295085236998,7.321731909984224e+18,hola un favor necesito asesoría para vender soy de Colombia,,,
7322798936300061446,amiga una pregunta y si tengo el producto?,7.333787256237622e+18,7322798936300061446,haces cash on delivery,,
7322798936300061446,amiga una pregunta y si tengo el producto?,7.388140994074478e+18,7322798936300061446,Por qué página?,,
7320297650204640005,no se puede agregar productos sale error🥺🥺🥺🥺,7.327690448233989e+18,7320297650204640005,Hermosa en breve subiré un videito. COn la respuesta a tu pregunta no te lo pierdas 💐,,
7320297650204640005,no se puede agregar productos sale error🥺🥺🥺🥺,7.373292239634826e+18,7320297650204640005,Chica disculpa Tambien aplica para Venezuela!,,
7321586936073028358,el logo antes del rubro del negocio ok,7.327690513129014e+18,7321586936073028358,Así es 🔥,,
7322110643196281605,"quiero aprender hacer landing, enseñan",7.322110646639937e+18,7322110643196281605,?,,
7337814361863095046,yoo,7.338601061973837e+18,7337814361863095046,escribeme : https://wa.link/7d2hbz,,
7326368141814219525,Información por favor,7.327690821027792e+18,7326368141814219525,Hermosa escríbeme en el linda mi perfil🥰,,
7309881341935289093,como crean la landing page así en Shopify?,7.327690753337509e+18,7309881341935289093,Cómo una plantilla gratuita que la brindo a las personas de mi comunidad🥰,,
7317547543436837637,info porfa,7.327690680867636e+18,7317547543436837637,Escríbeme en el link de mi perfil 🥰,,
7376560526523286277,Bang info loker bang s1 fresh graduate🙏🏻🙏🏻🙏🏻,7.376595219057952e+18,7376560526523286277,lulusan apa kak? DM yaa biar enak Ngobrol nyaa,,
7376560526523286277,Bang info loker bang s1 fresh graduate🙏🏻🙏🏻🙏🏻,7.376632964740842e+18,7376560526523286277,Manajemen uin jakarta,,
7376560526523286277,Bang info loker bang s1 fresh graduate🙏🏻🙏🏻🙏🏻,7.376647260535047e+18,7376560526523286277,chat di dm aja ya kak 🙏,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.380973945191155e+18,7380931630092174086,aku hari ini di dm sama mereka😂,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.38097773799121e+18,7380931630092174086,aku dapet wey beneran gk y,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.380982394668189e+18,7380931630092174086,jangan deh kak,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.381006242217084e+18,7380931630092174086,yudah jgn bru seneng dpt panggilan 😭,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.381551192587863e+18,7380931630092174086,sy daftar di JNE Express tp krna posisi udh ke isi mlah d rekomendasikan ke fun destination. bnergak ya,,
7380931630092174086,PT FUN DESTINATION itu bener ga ya kak,7.381719447762961e+18,7380931630092174086,samaa,,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.382858253145638e+18,7371718769013080837,@ultra milk,,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.371738271682872e+18,7371718769013080837,saya juga dapet mas bener ga?,,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.371739680158942e+18,7371718769013080837,gatau bang saya juga Masih cari info,,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.371739904920307e+18,7371718769013080837,"dapet undangan dari wa ya mas, terus wanya langsung dikirim pdf tanpa ada kata kata sebelumnya",,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.371739972083697e+18,7371718769013080837,betulll bang,,
7371718769013080837,PT RAKHASA ARTHA WISESA BENER GA SIH,7.371740064508626e+18,7371718769013080837,malah di kirimin pdf saya,,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.388027819643454e+18,7387738789097046789,yang disuruh bayar 800 ribu? gaji ditahan 3 bulan ya kak?,,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.388040892261991e+18,7387738789097046789,"ga tau soalnya gak tanya"" lagii",,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.388047617861371e+18,7387738789097046789,"abangku baru aja kak, untung dia gamau disuruh bayar",,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.388066525347497e+18,7387738789097046789,terus itu beneran penipuan?,,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.387747342038713e+18,7387738789097046789,Iyaa nitip ini beneran gak si?,,
7387738789097046789,PT GOLDEN LOGISTIK EXPRESS BENER GAKK BANGG??,7.387765188353492e+18,7387738789097046789,"ka, disuruh interview di jakarta gak?",,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.387384690778768e+18,7385878793133753094,PT youtaka Toyo Manufacturing asli ga bg,,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.386985247575311e+18,7385878793133753094,bang bang ini gimana? saya dapet undangan interview dari sini juga? tolong balasannya,,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.386997803517871e+18,7385878793133753094,Gw juga sma wkwkwk ini asli apa palsu yaa??,,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.386998062852474e+18,7385878793133753094,kapan kak? saya besok..,,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.386998392406246e+18,7385878793133753094,"Gw juga besok disuru uda d bekasi katanya wkwk,, klo ga ngerasa aply ya berarti penipuan kak,, gw dapet wa nya barusan banget wkwk",,
7385878793133753094,PT asiatech koyo manufacturing asli ngga bang?,7.386998508468127e+18,7385878793133753094,sama kak tadi di wa jam 5..,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.382144603859715e+18,7379429224577401606,bener bgt aku baru bgt 3hari yang lalu😭😭,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.379429285473814e+18,7379429224577401606,itu gimana ya😭,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.380591714383758e+18,7379429224577401606,duh sama bgt ka😭,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.383985023701501e+18,7379429224577401606,pt sentosa jaya elektronik real kah,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.379577974335964e+18,7379429224577401606,Kak aku udh ketipu😭😭😭😭,,
7379429224577401606,"gua baru alami hari ini, kepikiran sama data data kita yg udah ke kirim",7.37961419672563e+18,7379429224577401606,"ketipu gimana kak?, kalau aku ga pernah TF apapun cuma kronologi nya sama cuma yg beda nama PT nya doang yg beda",,
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.383988528491546e+18,7382504106571858694,"aku barusan dapet, ini asli ga si ka?",,
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.384022049151337e+18,7382504106571858694,"kaka aku juga barusan dapat , tpi aku cari2 di gugel gak ada pt itu 😂",,
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.385479527743702e+18,7382504106571858694,Sama baru bgt dpt email interview tapi cari di google gk ada nama pt yaa,,
